profileID,respID,qID,altID,obsID,upfront,discount,window,guaranteed,lv_2_charger_No,lv_2_charger_Yes,no_choice
33,236,3,2,1883,500,50,1,25,1,0,0
0,236,3,3,1883,0,0,0,0,0,0,1
210,236,4,1,1884,500,25,4,75,0,1,0
46,236,4,2,1884,100,25,2,25,0,1,0
0,236,4,3,1884,0,0,0,0,0,0,1
197,236,5,1,1885,300,50,2,75,0,1,0
181,236,5,2,1885,100,10,2,75,1,0,0
0,236,5,3,1885,0,0,0,0,0,0,1
196,236,6,1,1886,100,50,2,75,0,1,0
75,236,6,2,1886,500,10,0.5,50,1,0,0
0,236,6,3,1886,0,0,0,0,0,0,1
5,236,7,1,1887,300,10,0.5,25,0,1,0
43,236,7,2,1887,100,25,2,25,1,0,0
0,236,7,3,1887,0,0,0,0,0,0,1
96,236,8,1,1888,500,10,1,50,0,1,0
159,236,8,2,1888,500,50,0.5,75,1,0,0
0,236,8,3,1888,0,0,0,0,0,0,1
42,237,1,1,1889,500,10,2,25,0,1,0
127,237,1,2,1889,100,10,4,50,1,0,0
0,237,1,3,1889,0,0,0,0,0,0,1
55,237,2,1,1890,100,10,4,25,1,0,0
66,237,2,2,1890,500,25,4,25,0,1,0
0,237,2,3,1890,0,0,0,0,0,0,1
37,237,3,1,1891,100,10,2,25,1,0,0
68,237,3,2,1891,300,50,4,25,1,0,0
0,237,3,3,1891,0,0,0,0,0,0,1
167,237,4,1,1892,300,10,1,75,0,1,0
109,237,4,2,1892,100,10,2,50,1,0,0
0,237,4,3,1892,0,0,0,0,0,0,1
31,237,5,1,1893,100,50,1,25,1,0,0
112,237,5,2,1893,100,10,2,50,0,1,0
0,237,5,3,1893,0,0,0,0,0,0,1
127,237,6,1,1894,100,10,4,50,1,0,0
3,237,6,2,1894,500,10,0.5,25,1,0,0
0,237,6,3,1894,0,0,0,0,0,0,1
148,237,7,1,1895,100,10,0.5,75,0,1,0
107,237,7,2,1895,300,50,1,50,0,1,0
0,237,7,3,1895,0,0,0,0,0,0,1
209,237,8,1,1896,300,25,4,75,0,1,0
93,237,8,2,1896,500,10,1,50,1,0,0
0,237,8,3,1896,0,0,0,0,0,0,1
172,238,1,1,1897,100,25,1,75,0,1,0
214,238,1,2,1897,100,50,4,75,0,1,0
0,238,1,3,1897,0,0,0,0,0,0,1
194,238,2,1,1898,300,50,2,75,1,0,0
82,238,2,2,1898,100,25,0.5,50,0,1,0
0,238,2,3,1898,0,0,0,0,0,0,1
207,238,3,1,1899,500,25,4,75,1,0,0
153,238,3,2,1899,500,25,0.5,75,1,0,0
0,238,3,3,1899,0,0,0,0,0,0,1
70,238,4,1,1900,100,50,4,25,0,1,0
130,238,4,2,1900,100,10,4,50,0,1,0
0,238,4,3,1900,0,0,0,0,0,0,1
213,238,5,1,1901,500,50,4,75,1,0,0
101,238,5,2,1901,300,25,1,50,0,1,0
0,238,5,3,1901,0,0,0,0,0,0,1
114,238,6,1,1902,500,10,2,50,0,1,0
48,238,6,2,1902,500,25,2,25,0,1,0
0,238,6,3,1902,0,0,0,0,0,0,1
184,238,7,1,1903,100,10,2,75,0,1,0
25,238,7,2,1903,100,25,1,25,1,0,0
0,238,7,3,1903,0,0,0,0,0,0,1
110,238,8,1,1904,300,10,2,50,1,0,0
40,238,8,2,1904,100,10,2,25,0,1,0
0,238,8,3,1904,0,0,0,0,0,0,1
216,239,1,1,1905,500,50,4,75,0,1,0
5,239,1,2,1905,300,10,0.5,25,0,1,0
0,239,1,3,1905,0,0,0,0,0,0,1
58,239,2,1,1906,100,10,4,25,0,1,0
37,239,2,2,1906,100,10,2,25,1,0,0
0,239,2,3,1906,0,0,0,0,0,0,1
56,239,3,1,1907,300,10,4,25,1,0,0
79,239,3,2,1907,100,25,0.5,50,1,0,0
0,239,3,3,1907,0,0,0,0,0,0,1
154,239,4,1,1908,100,25,0.5,75,0,1,0
2,239,4,2,1908,300,10,0.5,25,1,0,0
0,239,4,3,1908,0,0,0,0,0,0,1
68,239,5,1,1909,300,50,4,25,1,0,0
112,239,5,2,1909,100,10,2,50,0,1,0
0,239,5,3,1909,0,0,0,0,0,0,1
83,239,6,1,1910,300,25,0.5,50,0,1,0
140,239,6,2,1910,300,50,4,50,1,0,0
0,239,6,3,1910,0,0,0,0,0,0,1
120,239,7,1,1911,500,25,2,50,0,1,0
150,239,7,2,1911,500,10,0.5,75,0,1,0
0,239,7,3,1911,0,0,0,0,0,0,1
149,239,8,1,1912,300,10,0.5,75,0,1,0
13,239,8,2,1912,100,50,0.5,25,1,0,0
0,239,8,3,1912,0,0,0,0,0,0,1
92,240,1,1,1913,300,10,1,50,1,0,0
87,240,1,2,1913,500,50,0.5,50,1,0,0
0,240,1,3,1913,0,0,0,0,0,0,1
175,240,2,1,1914,100,50,1,75,1,0,0
185,240,2,2,1914,300,10,2,75,0,1,0
0,240,2,3,1914,0,0,0,0,0,0,1
39,240,3,1,1915,500,10,2,25,1,0,0
35,240,3,2,1915,300,50,1,25,0,1,0
0,240,3,3,1915,0,0,0,0,0,0,1
84,240,4,1,1916,500,25,0.5,50,0,1,0
89,240,4,2,1916,300,50,0.5,50,0,1,0
0,240,4,3,1916,0,0,0,0,0,0,1
159,240,5,1,1917,500,50,0.5,75,1,0,0
60,240,5,2,1917,500,10,4,25,0,1,0
0,240,5,3,1917,0,0,0,0,0,0,1
190,240,6,1,1918,100,25,2,75,0,1,0
95,240,6,2,1918,300,10,1,50,0,1,0
0,240,6,3,1918,0,0,0,0,0,0,1
177,240,7,1,1919,500,50,1,75,1,0,0
212,240,7,2,1919,300,50,4,75,1,0,0
0,240,7,3,1919,0,0,0,0,0,0,1
1,240,8,1,1920,100,10,0.5,25,1,0,0
128,240,8,2,1920,300,10,4,50,1,0,0
0,240,8,3,1920,0,0,0,0,0,0,1
136,241,1,1,1921,100,25,4,50,0,1,0
164,241,1,2,1921,300,10,1,75,1,0,0
0,241,1,3,1921,0,0,0,0,0,0,1
157,241,2,1,1922,100,50,0.5,75,1,0,0
12,241,2,2,1922,500,25,0.5,25,0,1,0
0,241,2,3,1922,0,0,0,0,0,0,1
111,241,3,1,1923,500,10,2,50,1,0,0
158,241,3,2,1923,300,50,0.5,75,1,0,0
0,241,3,3,1923,0,0,0,0,0,0,1
96,241,4,1,1924,500,10,1,50,0,1,0
140,241,4,2,1924,300,50,4,50,1,0,0
0,241,4,3,1924,0,0,0,0,0,0,1
164,241,5,1,1925,300,10,1,75,1,0,0
145,241,5,2,1925,100,10,0.5,75,1,0,0
0,241,5,3,1925,0,0,0,0,0,0,1
207,241,6,1,1926,500,25,4,75,1,0,0
178,241,6,2,1926,100,50,1,75,0,1,0
0,241,6,3,1926,0,0,0,0,0,0,1
105,241,7,1,1927,500,50,1,50,1,0,0
146,241,7,2,1927,300,10,0.5,75,1,0,0
0,241,7,3,1927,0,0,0,0,0,0,1
76,241,8,1,1928,100,10,0.5,50,0,1,0
156,241,8,2,1928,500,25,0.5,75,0,1,0
0,241,8,3,1928,0,0,0,0,0,0,1
185,242,1,1,1929,300,10,2,75,0,1,0
33,242,1,2,1929,500,50,1,25,1,0,0
0,242,1,3,1929,0,0,0,0,0,0,1
28,242,2,1,1930,100,25,1,25,0,1,0
3,242,2,2,1930,500,10,0.5,25,1,0,0
0,242,2,3,1930,0,0,0,0,0,0,1
68,242,3,1,1931,300,50,4,25,1,0,0
83,242,3,2,1931,300,25,0.5,50,0,1,0
0,242,3,3,1931,0,0,0,0,0,0,1
57,242,4,1,1932,500,10,4,25,1,0,0
215,242,4,2,1932,300,50,4,75,0,1,0
0,242,4,3,1932,0,0,0,0,0,0,1
168,242,5,1,1933,500,10,1,75,0,1,0
126,242,5,2,1933,500,50,2,50,0,1,0
0,242,5,3,1933,0,0,0,0,0,0,1
73,242,6,1,1934,100,10,0.5,50,1,0,0
112,242,6,2,1934,100,10,2,50,0,1,0
0,242,6,3,1934,0,0,0,0,0,0,1
73,242,7,1,1935,100,10,0.5,50,1,0,0
169,242,7,2,1935,100,25,1,75,1,0,0
0,242,7,3,1935,0,0,0,0,0,0,1
5,242,8,1,1936,300,10,0.5,25,0,1,0
212,242,8,2,1936,300,50,4,75,1,0,0
0,242,8,3,1936,0,0,0,0,0,0,1
45,243,1,1,1937,500,25,2,25,1,0,0
202,243,1,2,1937,100,10,4,75,0,1,0
0,243,1,3,1937,0,0,0,0,0,0,1
69,243,2,1,1938,500,50,4,25,1,0,0
57,243,2,2,1938,500,10,4,25,1,0,0
0,243,2,3,1938,0,0,0,0,0,0,1
162,243,3,1,1939,500,50,0.5,75,0,1,0
150,243,3,2,1939,500,10,0.5,75,0,1,0
0,243,3,3,1939,0,0,0,0,0,0,1
213,243,4,1,1940,500,50,4,75,1,0,0
102,243,4,2,1940,500,25,1,50,0,1,0
0,243,4,3,1940,0,0,0,0,0,0,1
39,243,5,1,1941,500,10,2,25,1,0,0
94,243,5,2,1941,100,10,1,50,0,1,0
0,243,5,3,1941,0,0,0,0,0,0,1
79,243,6,1,1942,100,25,0.5,50,1,0,0
19,243,6,2,1942,100,10,1,25,1,0,0
0,243,6,3,1942,0,0,0,0,0,0,1
108,243,7,1,1943,500,50,1,50,0,1,0
107,243,7,2,1943,300,50,1,50,0,1,0
0,243,7,3,1943,0,0,0,0,0,0,1
62,243,8,1,1944,300,25,4,25,1,0,0
5,243,8,2,1944,300,10,0.5,25,0,1,0
0,243,8,3,1944,0,0,0,0,0,0,1
50,244,1,1,1945,300,50,2,25,1,0,0
76,244,1,2,1945,100,10,0.5,50,0,1,0
0,244,1,3,1945,0,0,0,0,0,0,1
173,244,2,1,1946,300,25,1,75,0,1,0
165,244,2,2,1946,500,10,1,75,1,0,0
0,244,2,3,1946,0,0,0,0,0,0,1
216,244,3,1,1947,500,50,4,75,0,1,0
177,244,3,2,1947,500,50,1,75,1,0,0
0,244,3,3,1947,0,0,0,0,0,0,1
69,244,4,1,1948,500,50,4,25,1,0,0
163,244,4,2,1948,100,10,1,75,1,0,0
0,244,4,3,1948,0,0,0,0,0,0,1
64,244,5,1,1949,100,25,4,25,0,1,0
209,244,5,2,1949,300,25,4,75,0,1,0
0,244,5,3,1949,0,0,0,0,0,0,1
2,244,6,1,1950,300,10,0.5,25,1,0,0
85,244,6,2,1950,100,50,0.5,50,1,0,0
0,244,6,3,1950,0,0,0,0,0,0,1
65,244,7,1,1951,300,25,4,25,0,1,0
2,244,7,2,1951,300,10,0.5,25,1,0,0
0,244,7,3,1951,0,0,0,0,0,0,1
39,244,8,1,1952,500,10,2,25,1,0,0
162,244,8,2,1952,500,50,0.5,75,0,1,0
0,244,8,3,1952,0,0,0,0,0,0,1
150,245,1,1,1953,500,10,0.5,75,0,1,0
20,245,1,2,1953,300,10,1,25,1,0,0
0,245,1,3,1953,0,0,0,0,0,0,1
196,245,2,1,1954,100,50,2,75,0,1,0
75,245,2,2,1954,500,10,0.5,50,1,0,0
0,245,2,3,1954,0,0,0,0,0,0,1
99,245,3,1,1955,500,25,1,50,1,0,0
81,245,3,2,1955,500,25,0.5,50,1,0,0
0,245,3,3,1955,0,0,0,0,0,0,1
139,245,4,1,1956,100,50,4,50,1,0,0
9,245,4,2,1956,500,25,0.5,25,1,0,0
0,245,4,3,1956,0,0,0,0,0,0,1
51,245,5,1,1957,500,50,2,25,1,0,0
178,245,5,2,1957,100,50,1,75,0,1,0
0,245,5,3,1957,0,0,0,0,0,0,1
4,245,6,1,1958,100,10,0.5,25,0,1,0
156,245,6,2,1958,500,25,0.5,75,0,1,0
0,245,6,3,1958,0,0,0,0,0,0,1
82,245,7,1,1959,100,25,0.5,50,0,1,0
18,245,7,2,1959,500,50,0.5,25,0,1,0
0,245,7,3,1959,0,0,0,0,0,0,1
16,245,8,1,1960,100,50,0.5,25,0,1,0
208,245,8,2,1960,100,25,4,75,0,1,0
0,245,8,3,1960,0,0,0,0,0,0,1
25,246,1,1,1961,100,25,1,25,1,0,0
82,246,1,2,1961,100,25,0.5,50,0,1,0
0,246,1,3,1961,0,0,0,0,0,0,1
97,246,2,1,1962,100,25,1,50,1,0,0
3,246,2,2,1962,500,10,0.5,25,1,0,0
0,246,2,3,1962,0,0,0,0,0,0,1
146,246,3,1,1963,300,10,0.5,75,1,0,0
161,246,3,2,1963,300,50,0.5,75,0,1,0
0,246,3,3,1963,0,0,0,0,0,0,1
66,246,4,1,1964,500,25,4,25,0,1,0
39,246,4,2,1964,500,10,2,25,1,0,0
0,246,4,3,1964,0,0,0,0,0,0,1
129,246,5,1,1965,500,10,4,50,1,0,0
137,246,5,2,1965,300,25,4,50,0,1,0
0,246,5,3,1965,0,0,0,0,0,0,1
93,246,6,1,1966,500,10,1,50,1,0,0
66,246,6,2,1966,500,25,4,25,0,1,0
0,246,6,3,1966,0,0,0,0,0,0,1
130,246,7,1,1967,100,10,4,50,0,1,0
198,246,7,2,1967,500,50,2,75,0,1,0
0,246,7,3,1967,0,0,0,0,0,0,1
175,246,8,1,1968,100,50,1,75,1,0,0
215,246,8,2,1968,300,50,4,75,0,1,0
0,246,8,3,1968,0,0,0,0,0,0,1
135,247,1,1,1969,500,25,4,50,1,0,0
212,247,1,2,1969,300,50,4,75,1,0,0
0,247,1,3,1969,0,0,0,0,0,0,1
180,247,2,1,1970,500,50,1,75,0,1,0
9,247,2,2,1970,500,25,0.5,25,1,0,0
0,247,2,3,1970,0,0,0,0,0,0,1
202,247,3,1,1971,100,10,4,75,0,1,0
150,247,3,2,1971,500,10,0.5,75,0,1,0
0,247,3,3,1971,0,0,0,0,0,0,1
59,247,4,1,1972,300,10,4,25,0,1,0
22,247,4,2,1972,100,10,1,25,0,1,0
0,247,4,3,1972,0,0,0,0,0,0,1
206,247,5,1,1973,300,25,4,75,1,0,0
24,247,5,2,1973,500,10,1,25,0,1,0
0,247,5,3,1973,0,0,0,0,0,0,1
91,247,6,1,1974,100,10,1,50,1,0,0
111,247,6,2,1974,500,10,2,50,1,0,0
0,247,6,3,1974,0,0,0,0,0,0,1
56,247,7,1,1975,300,10,4,25,1,0,0
201,247,7,2,1975,500,10,4,75,1,0,0
0,247,7,3,1975,0,0,0,0,0,0,1
50,247,8,1,1976,300,50,2,25,1,0,0
155,247,8,2,1976,300,25,0.5,75,0,1,0
0,247,8,3,1976,0,0,0,0,0,0,1
187,248,1,1,1977,100,25,2,75,1,0,0
105,248,1,2,1977,500,50,1,50,1,0,0
0,248,1,3,1977,0,0,0,0,0,0,1
147,248,2,1,1978,500,10,0.5,75,1,0,0
3,248,2,2,1978,500,10,0.5,25,1,0,0
0,248,2,3,1978,0,0,0,0,0,0,1
41,248,3,1,1979,300,10,2,25,0,1,0
187,248,3,2,1979,100,25,2,75,1,0,0
0,248,3,3,1979,0,0,0,0,0,0,1
105,248,4,1,1980,500,50,1,50,1,0,0
165,248,4,2,1980,500,10,1,75,1,0,0
0,248,4,3,1980,0,0,0,0,0,0,1
21,248,5,1,1981,500,10,1,25,1,0,0
7,248,5,2,1981,100,25,0.5,25,1,0,0
0,248,5,3,1981,0,0,0,0,0,0,1
125,248,6,1,1982,300,50,2,50,0,1,0
119,248,6,2,1982,300,25,2,50,0,1,0
0,248,6,3,1982,0,0,0,0,0,0,1
168,248,7,1,1983,500,10,1,75,0,1,0
17,248,7,2,1983,300,50,0.5,25,0,1,0
0,248,7,3,1983,0,0,0,0,0,0,1
76,248,8,1,1984,100,10,0.5,50,0,1,0
129,248,8,2,1984,500,10,4,50,1,0,0
0,248,8,3,1984,0,0,0,0,0,0,1
138,249,1,1,1985,500,25,4,50,0,1,0
172,249,1,2,1985,100,25,1,75,0,1,0
0,249,1,3,1985,0,0,0,0,0,0,1
66,249,2,1,1986,500,25,4,25,0,1,0
176,249,2,2,1986,300,50,1,75,1,0,0
0,249,2,3,1986,0,0,0,0,0,0,1
123,249,3,1,1987,500,50,2,50,1,0,0
99,249,3,2,1987,500,25,1,50,1,0,0
0,249,3,3,1987,0,0,0,0,0,0,1
214,249,4,1,1988,100,50,4,75,0,1,0
50,249,4,2,1988,300,50,2,25,1,0,0
0,249,4,3,1988,0,0,0,0,0,0,1
56,249,5,1,1989,300,10,4,25,1,0,0
37,249,5,2,1989,100,10,2,25,1,0,0
0,249,5,3,1989,0,0,0,0,0,0,1
118,249,6,1,1990,100,25,2,50,0,1,0
68,249,6,2,1990,300,50,4,25,1,0,0
0,249,6,3,1990,0,0,0,0,0,0,1
39,249,7,1,1991,500,10,2,25,1,0,0
14,249,7,2,1991,300,50,0.5,25,1,0,0
0,249,7,3,1991,0,0,0,0,0,0,1
196,249,8,1,1992,100,50,2,75,0,1,0
84,249,8,2,1992,500,25,0.5,50,0,1,0
0,249,8,3,1992,0,0,0,0,0,0,1
117,250,1,1,1993,500,25,2,50,1,0,0
102,250,1,2,1993,500,25,1,50,0,1,0
0,250,1,3,1993,0,0,0,0,0,0,1
136,250,2,1,1994,100,25,4,50,0,1,0
157,250,2,2,1994,100,50,0.5,75,1,0,0
0,250,2,3,1994,0,0,0,0,0,0,1
203,250,3,1,1995,300,10,4,75,0,1,0
163,250,3,2,1995,100,10,1,75,1,0,0
0,250,3,3,1995,0,0,0,0,0,0,1
165,250,4,1,1996,500,10,1,75,1,0,0
148,250,4,2,1996,100,10,0.5,75,0,1,0
0,250,4,3,1996,0,0,0,0,0,0,1
12,250,5,1,1997,500,25,0.5,25,0,1,0
21,250,5,2,1997,500,10,1,25,1,0,0
0,250,5,3,1997,0,0,0,0,0,0,1
20,250,6,1,1998,300,10,1,25,1,0,0
139,250,6,2,1998,100,50,4,50,1,0,0
0,250,6,3,1998,0,0,0,0,0,0,1
63,250,7,1,1999,500,25,4,25,1,0,0
169,250,7,2,1999,100,25,1,75,1,0,0
0,250,7,3,1999,0,0,0,0,0,0,1
168,250,8,1,2000,500,10,1,75,0,1,0
3,250,8,2,2000,500,10,0.5,25,1,0,0
0,250,8,3,2000,0,0,0,0,0,0,1
21,251,1,1,2001,500,10,1,25,1,0,0
191,251,1,2,2001,300,25,2,75,0,1,0
0,251,1,3,2001,0,0,0,0,0,0,1
44,251,2,1,2002,300,25,2,25,1,0,0
129,251,2,2,2002,500,10,4,50,1,0,0
0,251,2,3,2002,0,0,0,0,0,0,1
52,251,3,1,2003,100,50,2,25,0,1,0
59,251,3,2,2003,300,10,4,25,0,1,0
0,251,3,3,2003,0,0,0,0,0,0,1
144,251,4,1,2004,500,50,4,50,0,1,0
108,251,4,2,2004,500,50,1,50,0,1,0
0,251,4,3,2004,0,0,0,0,0,0,1
125,251,5,1,2005,300,50,2,50,0,1,0
216,251,5,2,2005,500,50,4,75,0,1,0
0,251,5,3,2005,0,0,0,0,0,0,1
49,251,6,1,2006,100,50,2,25,1,0,0
104,251,6,2,2006,300,50,1,50,1,0,0
0,251,6,3,2006,0,0,0,0,0,0,1
136,251,7,1,2007,100,25,4,50,0,1,0
170,251,7,2,2007,300,25,1,75,1,0,0
0,251,7,3,2007,0,0,0,0,0,0,1
169,251,8,1,2008,100,25,1,75,1,0,0
150,251,8,2,2008,500,10,0.5,75,0,1,0
0,251,8,3,2008,0,0,0,0,0,0,1
133,252,1,1,2009,100,25,4,50,1,0,0
207,252,1,2,2009,500,25,4,75,1,0,0
0,252,1,3,2009,0,0,0,0,0,0,1
116,252,2,1,2010,300,25,2,50,1,0,0
71,252,2,2,2010,300,50,4,25,0,1,0
0,252,2,3,2010,0,0,0,0,0,0,1
180,252,3,1,2011,500,50,1,75,0,1,0
122,252,3,2,2011,300,50,2,50,1,0,0
0,252,3,3,2011,0,0,0,0,0,0,1
6,252,4,1,2012,500,10,0.5,25,0,1,0
57,252,4,2,2012,500,10,4,25,1,0,0
0,252,4,3,2012,0,0,0,0,0,0,1
101,252,5,1,2013,300,25,1,50,0,1,0
69,252,5,2,2013,500,50,4,25,1,0,0
0,252,5,3,2013,0,0,0,0,0,0,1
95,252,6,1,2014,300,10,1,50,0,1,0
155,252,6,2,2014,300,25,0.5,75,0,1,0
0,252,6,3,2014,0,0,0,0,0,0,1
119,252,7,1,2015,300,25,2,50,0,1,0
51,252,7,2,2015,500,50,2,25,1,0,0
0,252,7,3,2015,0,0,0,0,0,0,1
95,252,8,1,2016,300,10,1,50,0,1,0
44,252,8,2,2016,300,25,2,25,1,0,0
0,252,8,3,2016,0,0,0,0,0,0,1
213,253,1,1,2017,500,50,4,75,1,0,0
212,253,1,2,2017,300,50,4,75,1,0,0
0,253,1,3,2017,0,0,0,0,0,0,1
153,253,2,1,2018,500,25,0.5,75,1,0,0
169,253,2,2,2018,100,25,1,75,1,0,0
0,253,2,3,2018,0,0,0,0,0,0,1
86,253,3,1,2019,300,50,0.5,50,1,0,0
73,253,3,2,2019,100,10,0.5,50,1,0,0
0,253,3,3,2019,0,0,0,0,0,0,1
85,253,4,1,2020,100,50,0.5,50,1,0,0
111,253,4,2,2020,500,10,2,50,1,0,0
0,253,4,3,2020,0,0,0,0,0,0,1
178,253,5,1,2021,100,50,1,75,0,1,0
137,253,5,2,2021,300,25,4,50,0,1,0
0,253,5,3,2021,0,0,0,0,0,0,1
125,253,6,1,2022,300,50,2,50,0,1,0
96,253,6,2,2022,500,10,1,50,0,1,0
0,253,6,3,2022,0,0,0,0,0,0,1
170,253,7,1,2023,300,25,1,75,1,0,0
187,253,7,2,2023,100,25,2,75,1,0,0
0,253,7,3,2023,0,0,0,0,0,0,1
26,253,8,1,2024,300,25,1,25,1,0,0
60,253,8,2,2024,500,10,4,25,0,1,0
0,253,8,3,2024,0,0,0,0,0,0,1
48,254,1,1,2025,500,25,2,25,0,1,0
40,254,1,2,2025,100,10,2,25,0,1,0
0,254,1,3,2025,0,0,0,0,0,0,1
106,254,2,1,2026,100,50,1,50,0,1,0
8,254,2,2,2026,300,25,0.5,25,1,0,0
0,254,2,3,2026,0,0,0,0,0,0,1
199,254,3,1,2027,100,10,4,75,1,0,0
2,254,3,2,2027,300,10,0.5,25,1,0,0
0,254,3,3,2027,0,0,0,0,0,0,1
93,254,4,1,2028,500,10,1,50,1,0,0
13,254,4,2,2028,100,50,0.5,25,1,0,0
0,254,4,3,2028,0,0,0,0,0,0,1
2,254,5,1,2029,300,10,0.5,25,1,0,0
172,254,5,2,2029,100,25,1,75,0,1,0
0,254,5,3,2029,0,0,0,0,0,0,1
54,254,6,1,2030,500,50,2,25,0,1,0
128,254,6,2,2030,300,10,4,50,1,0,0
0,254,6,3,2030,0,0,0,0,0,0,1
161,254,7,1,2031,300,50,0.5,75,0,1,0
58,254,7,2,2031,100,10,4,25,0,1,0
0,254,7,3,2031,0,0,0,0,0,0,1
159,254,8,1,2032,500,50,0.5,75,1,0,0
17,254,8,2,2032,300,50,0.5,25,0,1,0
0,254,8,3,2032,0,0,0,0,0,0,1
48,255,1,1,2033,500,25,2,25,0,1,0
154,255,1,2,2033,100,25,0.5,75,0,1,0
0,255,1,3,2033,0,0,0,0,0,0,1
42,255,2,1,2034,500,10,2,25,0,1,0
150,255,2,2,2034,500,10,0.5,75,0,1,0
0,255,2,3,2034,0,0,0,0,0,0,1
209,255,3,1,2035,300,25,4,75,0,1,0
165,255,3,2,2035,500,10,1,75,1,0,0
0,255,3,3,2035,0,0,0,0,0,0,1
212,255,4,1,2036,300,50,4,75,1,0,0
210,255,4,2,2036,500,25,4,75,0,1,0
0,255,4,3,2036,0,0,0,0,0,0,1
213,255,5,1,2037,500,50,4,75,1,0,0
58,255,5,2,2037,100,10,4,25,0,1,0
0,255,5,3,2037,0,0,0,0,0,0,1
119,255,6,1,2038,300,25,2,50,0,1,0
7,255,6,2,2038,100,25,0.5,25,1,0,0
0,255,6,3,2038,0,0,0,0,0,0,1
86,255,7,1,2039,300,50,0.5,50,1,0,0
131,255,7,2,2039,300,10,4,50,0,1,0
0,255,7,3,2039,0,0,0,0,0,0,1
189,255,8,1,2040,500,25,2,75,1,0,0
167,255,8,2,2040,300,10,1,75,0,1,0
0,255,8,3,2040,0,0,0,0,0,0,1
63,256,1,1,2041,500,25,4,25,1,0,0
47,256,1,2,2041,300,25,2,25,0,1,0
0,256,1,3,2041,0,0,0,0,0,0,1
30,256,2,1,2042,500,25,1,25,0,1,0
148,256,2,2,2042,100,10,0.5,75,0,1,0
0,256,2,3,2042,0,0,0,0,0,0,1
193,256,3,1,2043,100,50,2,75,1,0,0
55,256,3,2,2043,100,10,4,25,1,0,0
0,256,3,3,2043,0,0,0,0,0,0,1
162,256,4,1,2044,500,50,0.5,75,0,1,0
85,256,4,2,2044,100,50,0.5,50,1,0,0
0,256,4,3,2044,0,0,0,0,0,0,1
79,256,5,1,2045,100,25,0.5,50,1,0,0
189,256,5,2,2045,500,25,2,75,1,0,0
0,256,5,3,2045,0,0,0,0,0,0,1
162,256,6,1,2046,500,50,0.5,75,0,1,0
153,256,6,2,2046,500,25,0.5,75,1,0,0
0,256,6,3,2046,0,0,0,0,0,0,1
5,256,7,1,2047,300,10,0.5,25,0,1,0
178,256,7,2,2047,100,50,1,75,0,1,0
0,256,7,3,2047,0,0,0,0,0,0,1
54,256,8,1,2048,500,50,2,25,0,1,0
206,256,8,2,2048,300,25,4,75,1,0,0
0,256,8,3,2048,0,0,0,0,0,0,1
128,257,1,1,2049,300,10,4,50,1,0,0
115,257,1,2,2049,100,25,2,50,1,0,0
0,257,1,3,2049,0,0,0,0,0,0,1
200,257,2,1,2050,300,10,4,75,1,0,0
68,257,2,2,2050,300,50,4,25,1,0,0
0,257,2,3,2050,0,0,0,0,0,0,1
4,257,3,1,2051,100,10,0.5,25,0,1,0
81,257,3,2,2051,500,25,0.5,50,1,0,0
0,257,3,3,2051,0,0,0,0,0,0,1
58,257,4,1,2052,100,10,4,25,0,1,0
39,257,4,2,2052,500,10,2,25,1,0,0
0,257,4,3,2052,0,0,0,0,0,0,1
64,257,5,1,2053,100,25,4,25,0,1,0
20,257,5,2,2053,300,10,1,25,1,0,0
0,257,5,3,2053,0,0,0,0,0,0,1
1,257,6,1,2054,100,10,0.5,25,1,0,0
169,257,6,2,2054,100,25,1,75,1,0,0
0,257,6,3,2054,0,0,0,0,0,0,1
70,257,7,1,2055,100,50,4,25,0,1,0
7,257,7,2,2055,100,25,0.5,25,1,0,0
0,257,7,3,2055,0,0,0,0,0,0,1
216,257,8,1,2056,500,50,4,75,0,1,0
157,257,8,2,2056,100,50,0.5,75,1,0,0
0,257,8,3,2056,0,0,0,0,0,0,1
44,258,1,1,2057,300,25,2,25,1,0,0
1,258,1,2,2057,100,10,0.5,25,1,0,0
0,258,1,3,2057,0,0,0,0,0,0,1
70,258,2,1,2058,100,50,4,25,0,1,0
131,258,2,2,2058,300,10,4,50,0,1,0
0,258,2,3,2058,0,0,0,0,0,0,1
117,258,3,1,2059,500,25,2,50,1,0,0
108,258,3,2,2059,500,50,1,50,0,1,0
0,258,3,3,2059,0,0,0,0,0,0,1
132,258,4,1,2060,500,10,4,50,0,1,0
90,258,4,2,2060,500,50,0.5,50,0,1,0
0,258,4,3,2060,0,0,0,0,0,0,1
63,258,5,1,2061,500,25,4,25,1,0,0
7,258,5,2,2061,100,25,0.5,25,1,0,0
0,258,5,3,2061,0,0,0,0,0,0,1
104,258,6,1,2062,300,50,1,50,1,0,0
109,258,6,2,2062,100,10,2,50,1,0,0
0,258,6,3,2062,0,0,0,0,0,0,1
44,258,7,1,2063,300,25,2,25,1,0,0
135,258,7,2,2063,500,25,4,50,1,0,0
0,258,7,3,2063,0,0,0,0,0,0,1
134,258,8,1,2064,300,25,4,50,1,0,0
164,258,8,2,2064,300,10,1,75,1,0,0
0,258,8,3,2064,0,0,0,0,0,0,1
75,259,1,1,2065,500,10,0.5,50,1,0,0
72,259,1,2,2065,500,50,4,25,0,1,0
0,259,1,3,2065,0,0,0,0,0,0,1
212,259,2,1,2066,300,50,4,75,1,0,0
