profileID,respID,qID,altID,obsID,enrollment_cash,occurrence_cash,monthly_occurrence,lower_bound,guaranteed_threshold,no_choice
0,336,1,3,2011,0,0,0,0,0,1
170,336,2,1,2012,100,10,1,40,60,0
546,336,2,2,2012,100,5,4,20,80,0
0,336,2,3,2012,0,0,0,0,0,1
202,336,3,1,2013,100,2,3,40,60,0
39,336,3,2,2013,200,20,2,20,60,0
0,336,3,3,2013,0,0,0,0,0,1
375,336,4,1,2014,200,15,3,30,70,0
569,336,4,2,2014,50,10,1,30,80,0
0,336,4,3,2014,0,0,0,0,0,1
123,336,5,1,2015,200,2,3,30,60,0
150,336,5,2,2015,100,10,4,30,60,0
0,336,5,3,2015,0,0,0,0,0,1
45,336,6,1,2016,50,5,3,20,60,0
426,336,6,2,2016,100,5,2,40,70,0
0,336,6,3,2016,0,0,0,0,0,1
251,337,1,1,2017,200,10,1,20,70,0
101,337,1,2,2017,50,2,2,30,60,0
0,337,1,3,2017,0,0,0,0,0,1
431,337,2,1,2018,200,10,2,40,70,0
172,337,2,2,2018,300,10,1,40,60,0
0,337,2,3,2018,0,0,0,0,0,1
60,337,3,1,2019,300,20,3,20,60,0
150,337,3,2,2019,100,10,4,30,60,0
0,337,3,3,2019,0,0,0,0,0,1
297,337,4,1,2020,50,20,3,20,70,0
537,337,4,2,2020,50,20,3,20,80,0
0,337,4,3,2020,0,0,0,0,0,1
32,337,5,1,2021,300,10,2,20,60,0
239,337,5,2,2021,200,20,4,40,60,0
0,337,5,3,2021,0,0,0,0,0,1
274,337,6,1,2022,100,15,2,20,70,0
358,337,6,2,2022,100,20,2,30,70,0
0,337,6,3,2022,0,0,0,0,0,1
160,338,1,1,2023,300,20,4,30,60,0
584,338,1,2,2023,300,2,2,30,80,0
0,338,1,3,2023,0,0,0,0,0,1
14,338,2,1,2024,100,15,1,20,60,0
581,338,2,2,2024,50,2,2,30,80,0
0,338,2,3,2024,0,0,0,0,0,1
383,338,3,1,2025,200,2,4,30,70,0
539,338,3,2,2025,200,20,3,20,80,0
0,338,3,3,2025,0,0,0,0,0,1
446,338,4,1,2026,100,5,3,40,70,0
594,338,4,2,2026,100,15,2,30,80,0
0,338,4,3,2026,0,0,0,0,0,1
321,338,5,1,2027,50,2,1,30,70,0
216,338,5,2,2027,300,15,3,40,60,0
0,338,5,3,2027,0,0,0,0,0,1
497,338,6,1,2028,50,20,1,20,80,0
675,338,6,2,2028,200,15,2,40,80,0
0,338,6,3,2028,0,0,0,0,0,1
499,339,1,1,2029,200,20,1,20,80,0
160,339,1,2,2029,300,20,4,30,60,0
0,339,1,3,2029,0,0,0,0,0,1
351,339,2,1,2030,200,10,2,30,70,0
297,339,2,2,2030,50,20,3,20,70,0
0,339,2,3,2030,0,0,0,0,0,1
387,339,3,1,2031,200,5,4,30,70,0
288,339,3,2,2031,300,5,3,20,70,0
0,339,3,3,2031,0,0,0,0,0,1
498,339,4,1,2032,100,20,1,20,80,0
86,339,4,2,2032,100,5,1,30,60,0
0,339,4,3,2032,0,0,0,0,0,1
578,339,5,1,2033,100,20,1,30,80,0
50,339,5,2,2033,100,10,3,20,60,0
0,339,5,3,2033,0,0,0,0,0,1
698,339,6,1,2034,100,20,3,40,80,0
462,339,6,2,2034,100,2,4,40,70,0
0,339,6,3,2034,0,0,0,0,0,1
92,340,1,1,2035,300,10,1,30,60,0
124,340,1,2,2035,300,2,3,30,60,0
0,340,1,3,2035,0,0,0,0,0,1
366,340,2,1,2036,100,5,3,30,70,0
17,340,2,2,2036,50,20,1,20,60,0
0,340,2,3,2036,0,0,0,0,0,1
283,340,3,1,2037,200,2,3,20,70,0
278,340,3,2,2037,100,20,2,20,70,0
0,340,3,3,2037,0,0,0,0,0,1
456,340,4,1,2038,300,15,3,40,70,0
521,340,4,2,2038,50,2,3,20,80,0
0,340,4,3,2038,0,0,0,0,0,1
396,340,5,1,2039,300,15,4,30,70,0
213,340,5,2,2039,50,15,3,40,60,0
0,340,5,3,2039,0,0,0,0,0,1
67,340,6,1,2040,200,5,4,20,60,0
576,340,6,2,2040,300,15,1,30,80,0
0,340,6,3,2040,0,0,0,0,0,1
716,341,1,1,2041,300,15,4,40,80,0
366,341,1,2,2041,100,5,3,30,70,0
0,341,1,3,2041,0,0,0,0,0,1
714,341,2,1,2042,100,15,4,40,80,0
454,341,2,2,2042,100,15,3,40,70,0
0,341,2,3,2042,0,0,0,0,0,1
207,341,3,1,2043,200,5,3,40,60,0
377,341,3,2,2043,50,20,3,30,70,0
0,341,3,3,2043,0,0,0,0,0,1
435,341,4,1,2044,200,15,2,40,70,0
507,341,4,2,2044,200,5,2,20,80,0
0,341,4,3,2044,0,0,0,0,0,1
216,341,5,1,2045,300,15,3,40,60,0
19,341,5,2,2045,200,20,1,20,60,0
0,341,5,3,2045,0,0,0,0,0,1
493,341,6,1,2046,50,15,1,20,80,0
698,341,6,2,2046,100,20,3,40,80,0
0,341,6,3,2046,0,0,0,0,0,1
531,342,1,1,2047,200,10,3,20,80,0
665,342,1,2,2047,50,5,2,40,80,0
0,342,1,3,2047,0,0,0,0,0,1
698,342,2,1,2048,100,20,3,40,80,0
423,342,2,2,2048,200,2,2,40,70,0
0,342,2,3,2048,0,0,0,0,0,1
59,342,3,1,2049,200,20,3,20,60,0
187,342,3,2,2049,200,5,2,40,60,0
0,342,3,3,2049,0,0,0,0,0,1
70,342,4,1,2050,100,10,4,20,60,0
348,342,4,2,2050,300,5,2,30,70,0
0,342,4,3,2050,0,0,0,0,0,1
270,342,5,1,2051,100,10,2,20,70,0
447,342,5,2,2051,200,5,3,40,70,0
0,342,5,3,2051,0,0,0,0,0,1
59,342,6,1,2052,200,20,3,20,60,0
705,342,6,2,2052,50,5,4,40,80,0
0,342,6,3,2052,0,0,0,0,0,1
542,343,1,1,2053,100,2,4,20,80,0
264,343,1,2,2053,300,2,2,20,70,0
0,343,1,3,2053,0,0,0,0,0,1
165,343,2,1,2054,50,5,1,40,60,0
286,343,2,2,2054,100,5,3,20,70,0
0,343,2,3,2054,0,0,0,0,0,1
77,343,3,1,2055,50,20,4,20,60,0
584,343,3,2,2055,300,2,2,30,80,0
0,343,3,3,2055,0,0,0,0,0,1
370,343,4,1,2056,100,10,3,30,70,0
656,343,4,2,2056,300,15,1,40,80,0
0,343,4,3,2056,0,0,0,0,0,1
352,343,5,1,2057,300,10,2,30,70,0
511,343,5,2,2057,200,10,2,20,80,0
0,343,5,3,2057,0,0,0,0,0,1
171,343,6,1,2058,200,10,1,40,60,0
476,343,6,2,2058,300,15,4,40,70,0
0,343,6,3,2058,0,0,0,0,0,1
49,344,1,1,2059,50,10,3,20,60,0
89,344,1,2,2059,50,10,1,30,60,0
0,344,1,3,2059,0,0,0,0,0,1
369,344,2,1,2060,50,10,3,30,70,0
699,344,2,2,2060,200,20,3,40,80,0
0,344,2,3,2060,0,0,0,0,0,1
296,344,3,1,2061,300,15,3,20,70,0
225,344,3,2,2061,50,5,4,40,60,0
0,344,3,3,2061,0,0,0,0,0,1
342,344,4,1,2062,100,2,2,30,70,0
720,344,4,2,2062,300,20,4,40,80,0
0,344,4,3,2062,0,0,0,0,0,1
60,344,5,1,2063,300,20,3,20,60,0
126,344,5,2,2063,100,5,3,30,60,0
0,344,5,3,2063,0,0,0,0,0,1
378,344,6,1,2064,100,20,3,30,70,0
706,344,6,2,2064,100,5,4,40,80,0
0,344,6,3,2064,0,0,0,0,0,1
331,345,1,1,2065,200,10,1,30,70,0
688,345,1,2,2065,300,5,3,40,80,0
0,345,1,3,2065,0,0,0,0,0,1
228,345,2,1,2066,300,5,4,40,60,0
2,345,2,2,2066,100,2,1,20,60,0
0,345,2,3,2066,0,0,0,0,0,1
221,345,3,1,2067,50,2,4,40,60,0
590,345,3,2,2067,100,10,2,30,80,0
0,345,3,3,2067,0,0,0,0,0,1
570,345,4,1,2068,100,10,1,30,80,0
26,345,4,2,2068,100,5,2,20,60,0
0,345,4,3,2068,0,0,0,0,0,1
475,345,5,1,2069,200,15,4,40,70,0
373,345,5,2,2069,50,15,3,30,70,0
0,345,5,3,2069,0,0,0,0,0,1
350,345,6,1,2070,100,10,2,30,70,0
451,345,6,2,2070,200,10,3,40,70,0
0,345,6,3,2070,0,0,0,0,0,1
36,346,1,1,2071,300,15,2,20,60,0
136,346,1,2,2071,300,15,3,30,60,0
0,346,1,3,2071,0,0,0,0,0,1
584,346,2,1,2072,300,2,2,30,80,0
695,346,2,2,2072,200,15,3,40,80,0
0,346,2,3,2072,0,0,0,0,0,1
104,346,3,1,2073,300,2,2,30,60,0
313,346,3,2,2073,50,15,4,20,70,0
0,346,3,3,2073,0,0,0,0,0,1
190,346,4,1,2074,100,10,2,40,60,0
597,346,4,2,2074,50,20,2,30,80,0
0,346,4,3,2074,0,0,0,0,0,1
24,346,5,1,2075,300,2,2,20,60,0
717,346,5,2,2075,50,20,4,40,80,0
0,346,5,3,2075,0,0,0,0,0,1
710,346,6,1,2076,100,10,4,40,80,0
189,346,6,2,2076,50,10,2,40,60,0
0,346,6,3,2076,0,0,0,0,0,1
123,347,1,1,2077,200,2,3,30,60,0
442,347,1,2,2077,100,2,3,40,70,0
0,347,1,3,2077,0,0,0,0,0,1
61,347,2,1,2078,50,2,4,20,60,0
641,347,2,2,2078,50,2,1,40,80,0
0,347,2,3,2078,0,0,0,0,0,1
568,347,3,1,2079,300,5,1,30,80,0
18,347,3,2,2079,100,20,1,20,60,0
0,347,3,3,2079,0,0,0,0,0,1
423,347,4,1,2080,200,2,2,40,70,0
67,347,4,2,2080,200,5,4,20,60,0
0,347,4,3,2080,0,0,0,0,0,1
402,347,5,1,2081,100,2,1,40,70,0
533,347,5,2,2081,50,15,3,20,80,0
0,347,5,3,2081,0,0,0,0,0,1
233,347,6,1,2082,50,15,4,40,60,0
153,347,6,2,2082,50,15,4,30,60,0
0,347,6,3,2082,0,0,0,0,0,1
394,348,1,1,2083,100,15,4,30,70,0
144,348,1,2,2083,300,2,4,30,60,0
0,348,1,3,2083,0,0,0,0,0,1
3,348,2,1,2084,200,2,1,20,60,0
111,348,2,2,2084,200,10,2,30,60,0
0,348,2,3,2084,0,0,0,0,0,1
559,348,3,1,2085,200,20,4,20,80,0
650,348,3,2,2085,100,10,1,40,80,0
0,348,3,3,2085,0,0,0,0,0,1
604,348,4,1,2086,300,2,3,30,80,0
440,348,4,2,2086,300,20,2,40,70,0
0,348,4,3,2086,0,0,0,0,0,1
613,348,5,1,2087,50,15,3,30,80,0
542,348,5,2,2087,100,2,4,20,80,0
0,348,5,3,2087,0,0,0,0,0,1
211,348,6,1,2088,200,10,3,40,60,0
717,348,6,2,2088,50,20,4,40,80,0
0,348,6,3,2088,0,0,0,0,0,1
265,349,1,1,2089,50,5,2,20,70,0
98,349,1,2,2089,100,20,1,30,60,0
0,349,1,3,2089,0,0,0,0,0,1
409,349,2,1,2090,50,10,1,40,70,0
299,349,2,2,2090,200,20,3,20,70,0
0,349,2,3,2090,0,0,0,0,0,1
469,349,3,1,2091,50,10,4,40,70,0
591,349,3,2,2091,200,10,2,30,80,0
0,349,3,3,2091,0,0,0,0,0,1
610,349,4,1,2092,100,10,3,30,80,0
204,349,4,2,2092,300,2,3,40,60,0
0,349,4,3,2092,0,0,0,0,0,1
340,349,5,1,2093,300,20,1,30,70,0
94,349,5,2,2093,100,15,1,30,60,0
0,349,5,3,2093,0,0,0,0,0,1
606,349,6,1,2094,100,5,3,30,80,0
457,349,6,2,2094,50,20,3,40,70,0
0,349,6,3,2094,0,0,0,0,0,1
394,350,1,1,2095,100,15,4,30,70,0
617,350,1,2,2095,50,20,3,30,80,0
0,350,1,3,2095,0,0,0,0,0,1
641,350,2,1,2096,50,2,1,40,80,0
159,350,2,2,2096,200,20,4,30,60,0
0,350,2,3,2096,0,0,0,0,0,1
175,350,3,1,2097,200,15,1,40,60,0
338,350,3,2,2097,100,20,1,30,70,0
0,350,3,3,2097,0,0,0,0,0,1
431,350,4,1,2098,200,10,2,40,70,0
250,350,4,2,2098,100,10,1,20,70,0
0,350,4,3,2098,0,0,0,0,0,1
699,350,5,1,2099,200,20,3,40,80,0
81,350,5,2,2099,50,2,1,30,60,0
0,350,5,3,2099,0,0,0,0,0,1
158,350,6,1,2100,100,20,4,30,60,0
437,350,6,2,2100,50,20,2,40,70,0
0,350,6,3,2100,0,0,0,0,0,1
230,351,1,1,2101,100,10,4,40,60,0
202,351,1,2,2101,100,2,3,40,60,0
0,351,1,3,2101,0,0,0,0,0,1
477,351,2,1,2102,50,20,4,40,70,0
85,351,2,2,2102,50,5,1,30,60,0
0,351,2,3,2102,0,0,0,0,0,1
321,351,3,1,2103,50,2,1,30,70,0
705,351,3,2,2103,50,5,4,40,80,0
0,351,3,3,2103,0,0,0,0,0,1
53,351,4,1,2104,50,15,3,20,60,0
4,351,4,2,2104,300,2,1,20,60,0
0,351,4,3,2104,0,0,0,0,0,1
43,351,5,1,2105,200,2,3,20,60,0
215,351,5,2,2105,200,15,3,40,60,0
0,351,5,3,2105,0,0,0,0,0,1
205,351,6,1,2106,50,5,3,40,60,0
554,351,6,2,2106,100,15,4,20,80,0
0,351,6,3,2106,0,0,0,0,0,1
33,352,1,1,2107,50,15,2,20,60,0
568,352,1,2,2107,300,5,1,30,80,0
0,352,1,3,2107,0,0,0,0,0,1
490,352,2,1,2108,100,10,1,20,80,0
406,352,2,2,2108,100,5,1,40,70,0
0,352,2,3,2108,0,0,0,0,0,1
608,352,3,1,2109,300,5,3,30,80,0
697,352,3,2,2109,50,20,3,40,80,0
0,352,3,3,2109,0,0,0,0,0,1
625,352,4,1,2110,50,5,4,30,80,0
507,352,4,2,2110,200,5,2,20,80,0
0,352,4,3,2110,0,0,0,0,0,1
257,352,5,1,2111,50,20,1,20,70,0
424,352,5,2,2111,300,2,2,40,70,0
0,352,5,3,2111,0,0,0,0,0,1
612,352,6,1,2112,300,10,3,30,80,0
418,352,6,2,2112,100,20,1,40,70,0
0,352,6,3,2112,0,0,0,0,0,1
135,353,1,1,2113,200,15,3,30,60,0
240,353,1,2,2113,300,20,4,40,60,0
0,353,1,3,2113,0,0,0,0,0,1
683,353,2,1,2114,200,2,3,40,80,0
338,353,2,2,2114,100,20,1,30,70,0
0,353,2,3,2114,0,0,0,0,0,1
214,353,3,1,2115,100,15,3,40,60,0
292,353,3,2,2115,300,10,3,20,70,0
0,353,3,3,2115,0,0,0,0,0,1
434,353,4,1,2116,100,15,2,40,70,0
673,353,4,2,2116,50,15,2,40,80,0
0,353,4,3,2116,0,0,0,0,0,1
162,353,5,1,2117,100,2,1,40,60,0
589,353,5,2,2117,50,10,2,30,80,0
0,353,5,3,2117,0,0,0,0,0,1
654,353,6,1,2118,100,15,1,40,80,0
452,353,6,2,2118,300,10,3,40,70,0
0,353,6,3,2118,0,0,0,0,0,1
288,354,1,1,2119,300,5,3,20,70,0
404,354,1,2,2119,300,2,1,40,70,0
0,354,1,3,2119,0,0,0,0,0,1
564,354,2,1,2120,300,2,1,30,80,0
702,354,2,2,2120,100,2,4,40,80,0
0,354,2,3,2120,0,0,0,0,0,1
444,354,3,1,2121,300,2,3,40,70,0
124,354,3,2,2121,300,2,3,30,60,0
0,354,3,3,2121,0,0,0,0,0,1
633,354,4,1,2122,50,15,4,30,80,0
353,354,4,2,2122,50,15,2,30,70,0
0,354,4,3,2122,0,0,0,0,0,1
405,354,5,1,2123,50,5,1,40,70,0
258,354,5,2,2123,100,20,1,20,70,0
0,354,5,3,2123,0,0,0,0,0,1
9,354,6,1,2124,50,10,1,20,60,0
334,354,6,2,2124,100,15,1,30,70,0
0,354,6,3,2124,0,0,0,0,0,1
234,355,1,1,2125,100,15,4,40,60,0
259,355,1,2,2125,200,20,1,20,70,0
0,355,1,3,2125,0,0,0,0,0,1
619,355,2,1,2126,200,20,3,30,80,0
275,355,2,2,2126,200,15,2,20,70,0
0,355,2,3,2126,0,0,0,0,0,1
500,355,3,1,2127,300,20,1,20,80,0
484,355,3,2,2127,300,2,1,20,80,0
0,355,3,3,2127,0,0,0,0,0,1
293,355,4,1,2128,50,15,3,20,70,0
390,355,4,2,2128,100,10,4,30,70,0
0,355,4,3,2128,0,0,0,0,0,1
23,355,5,1,2129,200,2,2,20,60,0
651,355,5,2,2129,200,10,1,40,80,0
0,355,5,3,2129,0,0,0,0,0,1
710,355,6,1,2130,100,10,4,40,80,0
572,355,6,2,2130,300,10,1,30,80,0
0,355,6,3,2130,0,0,0,0,0,1
363,356,1,1,2131,200,2,3,30,70,0
316,356,1,2,2131,300,15,4,20,70,0
0,356,1,3,2131,0,0,0,0,0,1
522,356,2,1,2132,100,2,3,20,80,0
478,356,2,2,2132,100,20,4,40,70,0
0,356,2,3,2132,0,0,0,0,0,1
63,356,3,1,2133,200,2,4,20,60,0
535,356,3,2,2133,200,15,3,20,80,0
0,356,3,3,2133,0,0,0,0,0,1
70,356,4,1,2134,100,10,4,20,60,0
174,356,4,2,2134,100,15,1,40,60,0
0,356,4,3,2134,0,0,0,0,0,1
300,356,5,1,2135,300,20,3,20,70,0
604,356,5,2,2135,300,2,3,30,80,0
0,356,5,3,2135,0,0,0,0,0,1
458,356,6,1,2136,100,20,3,40,70,0
635,356,6,2,2136,200,15,4,30,80,0
0,356,6,3,2136,0,0,0,0,0,1
440,357,1,1,2137,300,20,2,40,70,0
206,357,1,2,2137,100,5,3,40,60,0
0,357,1,3,2137,0,0,0,0,0,1
386,357,2,1,2138,100,5,4,30,70,0
504,357,2,2,2138,300,2,2,20,80,0
0,357,2,3,2138,0,0,0,0,0,1
478,357,3,1,2139,100,20,4,40,70,0
5,357,3,2,2139,50,5,1,20,60,0
0,357,3,3,2139,0,0,0,0,0,1
536,357,4,1,2140,300,15,3,20,80,0
325,357,4,2,2140,50,5,1,30,70,0
0,357,4,3,2140,0,0,0,0,0,1
237,357,5,1,2141,50,20,4,40,60,0
27,357,5,2,2141,200,5,2,20,60,0
0,357,5,3,2141,0,0,0,0,0,1
108,357,6,1,2142,300,5,2,30,60,0
70,357,6,2,2142,100,10,4,20,60,0
0,357,6,3,2142,0,0,0,0,0,1
560,358,1,1,2143,300,20,4,20,80,0
90,358,1,2,2143,100,10,1,30,60,0
0,358,1,3,2143,0,0,0,0,0,1
145,358,2,1,2144,50,5,4,30,60,0
616,358,2,2,2144,300,15,3,30,80,0
0,358,2,3,2144,0,0,0,0,0,1
229,358,3,1,2145,50,10,4,40,60,0
200,358,3,2,2145,300,20,2,40,60,0
0,358,3,3,2145,0,0,0,0,0,1
663,358,4,1,2146,200,2,2,40,80,0
534,358,4,2,2146,100,15,3,20,80,0
0,358,4,3,2146,0,0,0,0,0,1
577,358,5,1,2147,50,20,1,30,80,0
121,358,5,2,2147,50,2,3,30,60,0
0,358,5,3,2147,0,0,0,0,0,1
120,358,6,1,2148,300,20,2,30,60,0
517,358,6,2,2148,50,20,2,20,80,0
0,358,6,3,2148,0,0,0,0,0,1
139,359,1,1,2149,200,20,3,30,60,0
275,359,1,2,2149,200,15,2,20,70,0
0,359,1,3,2149,0,0,0,0,0,1
576,359,2,1,2150,300,15,1,30,80,0
512,359,2,2,2150,300,10,2,20,80,0
0,359,2,3,2150,0,0,0,0,0,1
564,359,3,1,2151,300,2,1,30,80,0
145,359,3,2,2151,50,5,4,30,60,0
0,359,3,3,2151,0,0,0,0,0,1
324,359,4,1,2152,300,2,1,30,70,0
442,359,4,2,2152,100,2,3,40,70,0
0,359,4,3,2152,0,0,0,0,0,1
476,359,5,1,2153,300,15,4,40,70,0
248,359,5,2,2153,300,5,1,20,70,0
0,359,5,3,2153,0,0,0,0,0,1
600,359,6,1,2154,300,20,2,30,80,0
85,359,6,2,2154,50,5,1,30,60,0
0,359,6,3,2154,0,0,0,0,0,1
463,360,1,1,2155,200,2,4,40,70,0
209,360,1,2,2155,50,10,3,40,60,0
0,360,1,3,2155,0,0,0,0,0,1
185,360,2,1,2156,50,5,2,40,60,0
6,360,2,2,2156,100,5,1,20,60,0
0,360,2,3,2156,0,0,0,0,0,1
8,360,3,1,2157,300,5,1,20,60,0
471,360,3,2,2157,200,10,4,40,70,0
0,360,3,3,2157,0,0,0,0,0,1
701,360,4,1,2158,50,2,4,40,80,0
38,360,4,2,2158,100,20,2,20,60,0
0,360,4,3,2158,0,0,0,0,0,1
465,360,5,1,2159,50,5,4,40,70,0
164,360,5,2,2159,300,2,1,40,60,0
0,360,5,3,2159,0,0,0,0,0,1
245,360,6,1,2160,50,5,1,20,70,0
94,360,6,2,2160,100,15,1,30,60,0
0,360,6,3,2160,0,0,0,0,0,1
627,361,1,1,2161,200,5,4,30,80,0
622,361,1,2,2161,100,2,4,30,80,0
0,361,1,3,2161,0,0,0,0,0,1
671,361,2,1,2162,200,10,2,40,80,0
121,361,2,2,2162,50,2,3,30,60,0
0,361,2,3,2162,0,0,0,0,0,1
707,361,3,1,2163,200,5,4,40,80,0
323,361,3,2,2163,200,2,1,30,70,0
0,361,3,3,2163,0,0,0,0,0,1
233,361,4,1,2164,50,15,4,40,60,0
108,361,4,2,2164,300,5,2,30,60,0
0,361,4,3,2164,0,0,0,0,0,1
612,361,5,1,2165,300,10,3,30,80,0
234,361,5,2,2165,100,15,4,40,60,0
0,361,5,3,2165,0,0,0,0,0,1
152,361,6,1,2166,300,10,4,30,60,0
96,361,6,2,2166,300,15,1,30,60,0
0,361,6,3,2166,0,0,0,0,0,1
215,362,1,1,2167,200,15,3,40,60,0
15,362,1,2,2167,200,15,1,20,60,0
0,362,1,3,2167,0,0,0,0,0,1
398,362,2,1,2168,100,20,4,30,70,0
446,362,2,2,2168,100,5,3,40,70,0
0,362,2,3,2168,0,0,0,0,0,1
549,362,3,1,2169,50,10,4,20,80,0
694,362,3,2,2169,100,15,3,40,80,0
0,362,3,3,2169,0,0,0,0,0,1
361,362,4,1,2170,50,2,3,30,70,0
642,362,4,2,2170,100,2,1,40,80,0
0,362,4,3,2170,0,0,0,0,0,1
250,362,5,1,2171,100,10,1,20,70,0
402,362,5,2,2171,100,2,1,40,70,0
0,362,5,3,2171,0,0,0,0,0,1
205,362,6,1,2172,50,5,3,40,60,0
380,362,6,2,2172,300,20,3,30,70,0
0,362,6,3,2172,0,0,0,0,0,1
426,363,1,1,2173,100,5,2,40,70,0
51,363,1,2,2173,200,10,3,20,60,0
0,363,1,3,2173,0,0,0,0,0,1
426,363,2,1,2174,100,5,2,40,70,0
3,363,2,2,2174,200,2,1,20,60,0
0,363,2,3,2174,0,0,0,0,0,1
13,363,3,1,2175,50,15,1,20,60,0
485,363,3,2,2175,50,5,1,20,80,0
0,363,3,3,2175,0,0,0,0,0,1
52,363,4,1,2176,300,10,3,20,60,0
696,363,4,2,2176,300,15,3,40,80,0
0,363,4,3,2176,0,0,0,0,0,1
402,363,5,1,2177,100,2,1,40,70,0
61,363,5,2,2177,50,2,4,20,60,0
0,363,5,3,2177,0,0,0,0,0,1
303,363,6,1,2178,200,2,4,20,70,0
275,363,6,2,2178,200,15,2,20,70,0
0,363,6,3,2178,0,0,0,0,0,1
134,364,1,1,2179,100,15,3,30,60,0
531,364,1,2,2179,200,10,3,20,80,0
0,364,1,3,2179,0,0,0,0,0,1
264,364,2,1,2180,300,2,2,20,70,0
304,364,2,2,2180,300,2,4,20,70,0
0,364,2,3,2180,0,0,0,0,0,1
270,364,3,1,2181,100,10,2,20,70,0
664,364,3,2,2181,300,2,2,40,80,0
0,364,3,3,2181,0,0,0,0,0,1
27,364,4,1,2182,200,5,2,20,60,0
5,364,4,2,2182,50,5,1,20,60,0
0,364,4,3,2182,0,0,0,0,0,1
7,364,5,1,2183,200,5,1,20,60,0
239,364,5,2,2183,200,20,4,40,60,0
0,364,5,3,2183,0,0,0,0,0,1
177,364,6,1,2184,50,20,1,40,60,0
429,364,6,2,2184,50,10,2,40,70,0
0,364,6,3,2184,0,0,0,0,0,1
334,365,1,1,2185,100,15,1,30,70,0
100,365,1,2,2185,300,20,1,30,60,0
0,365,1,3,2185,0,0,0,0,0,1
280,365,2,1,2186,300,20,2,20,70,0
316,365,2,2,2186,300,15,4,20,70,0
0,365,2,3,2186,0,0,0,0,0,1
109,365,3,1,2187,50,10,2,30,60,0
96,365,3,2,2187,300,15,1,30,60,0
0,365,3,3,2187,0,0,0,0,0,1
14,365,4,1,2188,100,15,1,20,60,0
151,365,4,2,2188,200,10,4,30,60,0
0,365,4,3,2188,0,0,0,0,0,1
408,365,5,1,2189,300,5,1,40,70,0
116,365,5,2,2189,300,15,2,30,60,0
0,365,5,3,2189,0,0,0,0,0,1
563,365,6,1,2190,200,2,1,30,80,0
113,365,6,2,2190,50,15,2,30,60,0
0,365,6,3,2190,0,0,0,0,0,1
467,366,1,1,2191,200,5,4,40,70,0
554,366,1,2,2191,100,15,4,20,80,0
0,366,1,3,2191,0,0,0,0,0,1
532,366,2,1,2192,300,10,3,20,80,0
388,366,2,2,2192,300,5,4,30,70,0
0,366,2,3,2192,0,0,0,0,0,1
265,366,3,1,2193,50,5,2,20,70,0
22,366,3,2,2193,100,2,2,20,60,0
0,366,3,3,2193,0,0,0,0,0,1
482,366,4,1,2194,100,2,1,20,80,0
175,366,4,2,2194,200,15,1,40,60,0
0,366,4,3,2194,0,0,0,0,0,1
233,366,5,1,2195,50,15,4,40,60,0
133,366,5,2,2195,50,15,3,30,60,0
0,366,5,3,2195,0,0,0,0,0,1
23,366,6,1,2196,200,2,2,20,60,0
351,366,6,2,2196,200,10,2,30,70,0
0,366,6,3,2196,0,0,0,0,0,1
527,367,1,1,2197,200,5,3,20,80,0
98,367,1,2,2197,100,20,1,30,60,0
0,367,1,3,2197,0,0,0,0,0,1
57,367,2,1,2198,50,20,3,20,60,0
707,367,2,2,2198,200,5,4,40,80,0
0,367,2,3,2198,0,0,0,0,0,1
367,367,3,1,2199,200,5,3,30,70,0
606,367,3,2,2199,100,5,3,30,80,0
0,367,3,3,2199,0,0,0,0,0,1
173,367,4,1,2200,50,15,1,40,60,0
199,367,4,2,2200,200,20,2,40,60,0
0,367,4,3,2200,0,0,0,0,0,1
318,367,5,1,2201,100,20,4,20,70,0
591,367,5,2,2201,200,10,2,30,80,0
0,367,5,3,2201,0,0,0,0,0,1
505,367,6,1,2202,50,5,2,20,80,0
654,367,6,2,2202,100,15,1,40,80,0
0,367,6,3,2202,0,0,0,0,0,1
392,368,1,1,2203,300,10,4,30,70,0
575,368,1,2,2203,200,15,1,30,80,0
0,368,1,3,2203,0,0,0,0,0,1
51,368,2,1,2204,200,10,3,20,60,0
718,368,2,2,2204,100,20,4,40,80,0
0,368,2,3,2204,0,0,0,0,0,1
338,368,3,1,2205,100,20,1,30,70,0
263,368,3,2,2205,200,2,2,20,70,0
0,368,3,3,2205,0,0,0,0,0,1
582,368,4,1,2206,100,2,2,30,80,0
301,368,4,2,2206,50,2,4,20,70,0
0,368,4,3,2206,0,0,0,0,0,1
518,368,5,1,2207,100,20,2,20,80,0
95,368,5,2,2207,200,15,1,30,60,0
0,368,5,3,2207,0,0,0,0,0,1
507,368,6,1,2208,200,5,2,20,80,0
466,368,6,2,2208,100,5,4,40,70,0
0,368,6,3,2208,0,0,0,0,0,1
403,369,1,1,2209,200,2,1,40,70,0
496,369,1,2,2209,300,15,1,20,80,0
0,369,1,3,2209,0,0,0,0,0,1
252,369,2,1,2210,300,10,1,20,70,0
478,369,2,2,2210,100,20,4,40,70,0
0,369,2,3,2210,0,0,0,0,0,1
25,369,3,1,2211,50,5,2,20,60,0
32,369,3,2,2211,300,10,2,20,60,0
0,369,3,3,2211,0,0,0,0,0,1
28,369,4,1,2212,300,5,2,20,60,0
633,369,4,2,2212,50,15,4,30,80,0
0,369,4,3,2212,0,0,0,0,0,1
672,369,5,1,2213,300,10,2,40,80,0
