STARTED,IQ17_01,IQ17_02,IQ18,IQ18_04,IQ19,IQ19_06,IQ20,IQ20_06,IQ21,IQ21_01,IQ21_02,IQ21_03,IQ21_04,IQ21_05,IQ21_06,VG03,VG03_05,VG02,VG02_03,IN04,IN04_01,IN04_02,IN04_03,IN08,IN08_01,IN08_02,IN08_03,GI01_01,GI01_02,GI01_04,GI01_06,GI01_09,GI01_10,GC02_01,GC02_02,GC02_03,GC02_04,GC02_08,GC02_05,GC02_09,AT01_01,AT01_02,AT01_03,AT01_04,AT01_05,CN01_02,CN01_03,CN01_04,IC01_06,IC01_07,IC01_05,IC01_08,IC01_09,IC03_01,IC03_02,IC03_03,FI01_01,FI01_02,FI01_03,FI02_01,FI03_01,PI14,PI14_03,PI15,PI16,PI16_03,PI17,PI17_12,PI19,PI20,PI20_04,V107,V107_04,V109,V109_06,V110,V111,V111_05,V112_01,V106,V113,V113_07,V114,V115_01,V115_01a,V116,V202,V205,V205_04,V207,V207_06,V208,V209,V209_05,V210_01,V204,V211,V211_07,V212,V213_01,V213_01a,V214,V309,V301,V301_04,V304,V304_06,V305,V306,V306_05,V307_01,V302,V312,V312_07,V313,V314_01,V314_01a,V315,EQ02,EQ06,EQ07,EQ08,EQ09_01,EQ09_02,EQ09_03,EQ09_04,EQ09_05,EQ09_06,EQ10_01,EQ10_05,EQ10_06,EQ10_07,EQ10_08,EQ10_09,TIME001,TIME002,TIME003,TIME004,TIME005,TIME006,TIME007,TIME008,TIME009,TIME010,TIME011,TIME012,TIME013,TIME014,TIME015,TIME016,TIME017,TIME018,TIME019,TIME020,TIME021,TIME022,TIME023,TIME024,TIME025,TIME026,TIME027,TIME028,TIME029,TIME030,TIME031,TIME032,TIME033,TIME_SUM,MAILSENT,LASTDATA,FINISHED,Q_VIEWER,LASTPAGE,MAXPAGE,MISSING,MISSREL,TIME_RSI,DEG_TIME,income,origin,PI21,check1,check2,check3,3checks,car_type,trial_name,charging 
2022-03-14 22:44:28,2,1,1,,1,,2,,-1,1,1,1,1,1,1,,,,,2,2,2,1,1,1,1,2,4,3,3,4,3,4,3,4,4,4,-1,4,4,4,3,-1,3,3,4,3,4,3,4,5,4,4,2,3,-1,2,3,3,It can switch the direction of charging,Third parties and how they control this and the durability.,1,,2,1,,9,,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,5,-1,-1,1,1,1,1,2,2,2,3,1,4,11,6,20,75,,25,6,40,77,69,62,51,21,92,69,60,73,36,87,222,51,,,,,,,,,7,61,51,49,1321,,2022-03-14 23:06:29,1,0,33,33,0,0,0.5,0,2,prolific,2,1.0,1.0,1.0,3.0,,,no_charger
2022-03-14 22:44:42,2,1,1,,1,,1,,1,2,1,1,1,1,1,,,,,1,2,1,1,1,1,1,2,4,5,4,-1,4,2,3,5,5,5,-1,5,3,4,2,4,4,-1,4,4,4,3,-1,5,4,4,3,4,4,4,4,4,Supplies the grid with excess energy ,Reduces battery life possibly,2,,1,1,,3,,3,3,,1,,4,,1,1,,4000,1,,,,,,1,1,1,,5,,1,1,,10000,1,,,,,,1,1,1,,5,,1,1,,3000,1,,,,,,1,,2,4,1,-1,-1,-1,-1,-1,-1,4,4,3,5,1,2,4,4,10,22,,15,5,8,29,32,14,8,12,39,30,32,29,13,34,122,36,92,,7,22,,3,20,,2,18,25,37,724,,2022-03-14 22:56:47,1,0,33,33,0,0,1.19,13,6,prolific,1,1.0,1.0,1.0,3.0,ICEV,,no_charger
2022-03-14 22:44:46,1,1,1,,1,,1,,-1,1,1,1,1,1,1,,,,,1,2,1,1,1,1,1,2,2,4,2,4,4,4,3,4,4,4,-1,4,4,3,4,3,3,3,4,4,4,4,4,5,3,3,2,2,4,3,3,3,"It could reduce costs which would be an advantage, I would feel good knowing I am helping the grid",I would worry that the vehicle wouldn't be charged quick enough for my needs ,2,,2,1,,8,,2,1,,1,,5,,1,1,,,1,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,-1,-1,-1,-1,-1,-1,4,4,4,2,1,4,5,5,7,16,,11,2,6,19,15,25,8,7,35,25,20,15,14,28,123,21,54,,,,,,,,3,7,15,14,500,,2022-03-14 22:53:06,1,0,33,33,1,1,1.55,29,5,prolific,1,1.0,1.0,1.0,3.0,ICEV,,no_charger
2022-03-14 22:44:50,2,2,1,,1,,4,,-1,1,1,1,1,1,1,,,,,3,2,2,2,1,1,1,2,4,5,2,-1,2,3,2,5,5,5,-1,4,2,4,2,2,3,4,4,2,4,4,4,5,4,5,3,4,5,5,5,5,Money back from selling power to the grid at peak times,"Complicated set up, potential to not have the amount of charge you wanted",2,,2,1,,9,,2,1,,1,,2,,2,2,,,1,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,-1,-1,-1,1,-1,-1,3,4,4,2,1,4,5,3,21,20,,22,3,13,20,11,19,14,18,37,20,24,20,8,26,53,25,37,,,,,,,,2,18,22,24,485,,2022-03-14 22:52:55,1,0,33,33,1,1,1.32,18,2,prolific,2,1.0,1.0,1.0,3.0,ICEV,,no_charger
2022-03-14 22:44:56,1,1,1,,1,,5,,1,1,2,1,1,1,1,,,,,3,2,2,2,1,1,1,2,-1,4,2,3,2,5,3,5,5,3,-1,5,5,-1,1,-1,2,4,5,5,5,3,1,5,4,2,1,-1,5,4,4,-1,None personally. We live in a very rural location so have a generator for back up power supply.,Not wanting to use app. Rural area so routes can be varied and much longer than expected if one route is blocked/closed. I would need to be absolutely certain my vehicle is charged adquently. ,2,,4,1,,3,,2,2,,1,,5,,3,1,,,1,,,,,,-1,1,1,,5,,2,1,,,1,,,,,,-1,,,,,,,,,,,,,,,,,,2,5,5,-1,-1,1,1,-1,1,2,2,2,4,1,5,7,8,12,33,,25,5,25,53,34,49,32,26,119,75,23,40,32,86,265,36,189,,11,47,,,,,4,29,40,53,1358,,2022-03-14 23:07:34,1,0,33,33,2,2,0.64,0,3,prolific,1,1.0,1.0,1.0,3.0,ICEV,,no_charger
2022-03-14 22:44:56,4,4,3,,1,,1,,2,2,1,1,2,1,1,,,,,2,2,2,1,1,1,1,2,4,5,2,-1,3,4,5,5,5,5,-1,5,5,4,4,3,4,3,4,4,5,5,5,5,5,5,2,5,5,2,2,5,it interact with power grids and supply the grids with excess energy in batteries,battery degradation,1,,2,1,,10,,3,3,,1,,2,,1,1,,15000,4,4,,1,,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,4,1,-1,1,1,1,1,2,4,2,4,1,-1,28,1,16,122,,27,3,10,18,70,2,3,5,88,30,53,18,147,54,164,49,172,20,6,,,,,,6,142,16,41,1055,,2022-03-14 23:06:48,1,0,33,33,0,0,1.1,41,5,prolific,1,1.0,1.0,1.0,3.0,BEV,,no_charger
2022-03-14 22:45:00,1,1,1,,1,,1,,-1,1,1,1,1,1,1,,,,,2,2,2,1,3,2,2,2,1,5,3,4,3,5,1,5,5,5,-1,5,5,2,1,1,1,3,-1,5,5,4,1,5,1,-1,1,1,1,5,3,2,Efficiency,Not enough control over charging,1,,3,1,,10,,1,1,,1,,5,,3,2,,7000,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,-1,-1,-1,-1,-1,-1,1,1,1,1,1,5,5,5,7,19,,14,3,7,14,14,13,8,13,28,21,7,13,14,23,38,36,53,,,,,,,,3,20,15,25,418,,2022-03-14 22:51:58,1,0,33,33,0,0,1.52,26,1,prolific,2,1.0,1.0,1.0,3.0,ICEV,,no_charger
2022-03-14 22:45:00,4,4,3,,1,,1,,2,2,1,1,2,1,1,,,,,2,2,2,1,1,1,1,2,4,5,2,-1,3,4,5,5,5,5,-1,5,5,4,4,-1,3,-1,4,4,4,5,5,5,5,5,-1,5,5,2,5,5,it interact with power grids and supply the grids with excess energy in batteries,battery degradation,1,,2,2,,9,,3,3,,1,,2,,1,1,,15000,4,4,,1,,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,4,1,-1,1,1,1,1,2,4,4,4,1,-1,13,7,32,59,,28,3,85,5,23,5,4,23,99,41,36,50,16,140,175,96,215,17,4,,,,,,1,21,36,119,1281,,2022-03-14 23:07:33,1,0,33,33,0,0,1.01,26,5,prolific,1,1.0,1.0,1.0,3.0,BEV,,no_charger
2022-03-14 22:45:22,2,2,1,,1,,4,,1,2,1,1,1,1,1,,,,,1,1,2,1,2,1,2,2,4,4,4,4,-1,2,4,5,4,3,-1,4,4,3,3,2,2,-1,4,2,4,5,4,5,5,5,4,5,5,4,4,5,Timed and cost managed charging,Availability and worry that battery would be discharged is the grid needed the electricity ,1,,3,2,,8,,2,1,,1,,3,,1,2,,8000,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,1,-1,1,1,1,1,2,4,4,4,1,4,17,8,13,27,,20,7,19,39,29,28,18,27,108,54,19,52,30,70,113,51,76,,,,,,,,9,32,62,57,985,,2022-03-14 23:01:47,1,0,33,33,0,0,0.65,0,4,prolific,1,1.0,1.0,1.0,3.0,ICEV,,no_charger
2022-03-14 22:45:23,1,1,1,,1,,4,,-1,1,1,1,1,1,1,,,,,2,2,2,1,1,1,1,2,4,5,3,4,2,4,4,5,4,5,-1,5,5,3,-1,4,4,3,5,-1,5,5,5,5,4,5,3,4,5,4,5,5,the discharge option if you need to charge something more important at that time,costs,1,,2,1,,8,,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,5,1,-1,1,1,1,1,2,2,2,4,1,3,7,2,9,35,,16,4,16,28,23,33,25,18,42,21,10,22,13,27,46,30,,,,,,,,,9,16,25,31,508,,2022-03-14 22:53:53,1,0,33,33,0,0,1.14,12,2,prolific,2,1.0,1.0,1.0,3.0,,,no_charger
2022-03-14 22:45:28,3,1,1,,1,,2,,-1,1,1,1,1,1,1,,,,,3,2,2,2,2,2,1,2,2,4,-1,3,-1,-1,-1,4,3,4,-1,4,-1,4,4,3,-1,3,2,4,4,4,3,5,3,4,3,4,4,3,3,3,Reduce carbon footprint ,Cost and worry about efficiency ,1,,2,1,,10,,2,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,5,-1,-1,-1,-1,-1,-1,2,2,-1,4,1,5,18,3,10,11,,13,3,9,13,5,5,7,13,24,23,20,11,11,21,34,30,,,,,,,,,4,25,27,35,375,,2022-03-14 22:51:43,1,0,33,33,0,0,1.58,37,2,prolific,2,1.0,1.0,1.0,3.0,,,no_charger
2022-03-14 22:45:30,2,2,1,,1,,1,,1,1,1,1,1,2,1,,,,,2,2,2,1,1,1,1,2,3,4,3,4,2,2,2,3,4,3,-1,4,3,3,3,4,3,-1,3,4,2,3,4,5,-1,5,4,4,5,3,4,4,The ability to change direction especially if it kept costs to a minimum and the vehicle was generally ready for use on demand.,That the vehicle wouldn't have enough charge for my needs - but I assume that I would be able to ensure adequate charge if I was planning a long journey in advance. That 'emergency' changes in direction may become commonplace.,1,,5,2,,9,,2,1,,1,,4,,2,1,,8500,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,5,-1,-1,1,1,1,1,3,3,2,4,1,3,14,6,12,23,,23,6,22,59,38,47,33,32,66,45,21,34,31,33,429,48,77,,,,,,,,6,55,44,52,1256,,2022-03-14 23:06:26,1,0,33,33,0,0,0.66,1,2,prolific,1,1.0,1.0,1.0,3.0,ICEV,,no_charger
2022-03-14 22:45:31,4,3,1,,4,,4,,1,2,1,1,1,1,1,3,,-1,,1,2,1,1,2,2,1,2,4,5,3,4,4,3,4,4,4,4,-1,5,4,4,4,3,4,2,3,2,2,4,4,5,4,5,2,4,5,5,5,5,One of the most attractive feautures for me is that the V2G mitigates climate change by creating renewable energy. ,the hardware costs are perhaps still quite high. ,2,,2,1,,9,,1,2,,1,,2,,1,2,,,4,1,,2,,2,-1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,-1,-1,-1,-1,-1,-1,3,1,1,2,1,3,8,8,12,82,74,22,5,9,24,22,13,17,28,76,57,310,42,18,84,571,46,386,36,9,,,,,,7,32,29,96,957,,2022-03-14 23:20:54,1,0,33,33,1,1,0.69,2,1,prolific,2,1.0,1.0,1.0,3.0,BEV,,sc
2022-03-14 22:45:38,1,1,1,,1,,5,,-1,1,1,1,1,1,1,,,,,2,2,2,1,1,1,1,2,4,4,3,4,2,3,3,5,4,4,-1,4,4,3,3,3,3,2,4,5,4,3,-1,5,-1,-1,1,-1,-1,3,4,2,"The cost of discharging would need to be compensated by the 'double charging' required: Charge (first cost), discharge (sale?), recharge (Second cost).",See above. Cost.,2,,6,2,,2,,1,1,,2,,4,,2,1,,7000,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,5,-1,-1,-1,1,-1,-1,2,3,3,3,1,4,11,6,21,16,,20,4,12,19,23,19,15,13,50,28,8,25,21,41,159,31,89,,,,,,,,4,24,40,44,743,,2022-03-14 22:58:01,1,0,33,33,0,0,0.98,5,1,prolific,1,1.0,1.0,1.0,3.0,ICEV,,no_charger
2022-03-14 22:45:43,2,2,1,,1,,3,,2,2,1,1,1,2,1,,,,,2,2,2,1,1,1,2,1,4,5,2,4,2,2,1,4,4,4,-1,4,3,-1,4,-1,3,4,-1,-1,4,5,-1,5,1,5,-1,-1,4,4,5,4,I don't know ,I don't know ,1,,2,1,,9,,2,1,,1,,5,,2,1,,8000,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,5,1,1,1,1,1,1,4,4,4,5,1,-1,2,1,9,12,,17,2,5,10,8,4,6,7,29,20,8,16,8,24,28,23,40,,,,,,,,3,13,15,23,333,,2022-03-14 22:51:16,1,0,33,33,0,0,2.0,61,6,prolific,1,1.0,1.0,1.0,3.0,ICEV,,no_charger
2022-03-14 22:45:44,1,1,1,,1,,1,,-1,1,1,1,1,1,1,,,,,2,2,2,1,1,1,1,2,-1,5,4,4,1,4,2,5,5,2,-1,4,4,4,4,-1,4,5,2,4,4,5,5,5,4,3,3,4,5,3,5,5,The fact that the energy can be sold back/used to power your house ,I would worry about the effect of charging/discharging on the life of the battery ,2,,2,1,,3,,2,2,,1,,2,,5,2,,,1,,,,,,-1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,5,1,-1,1,1,1,-1,2,4,4,-1,1,-1,7,5,25,21,,18,5,18,37,22,24,14,29,64,83,17,29,23,70,106,29,68,,6,,,,,,3,22,45,49,839,,2022-03-14 22:59:43,1,0,33,33,1,1,0.84,2,3,prolific,1,1.0,1.0,1.0,3.0,ICEV,,no_charger
2022-03-14 22:45:58,2,1,3,,1,,4,,-1,1,1,1,1,1,1,,,,,1,1,2,1,1,1,1,2,5,2,5,4,1,2,1,5,4,2,-1,3,3,2,4,3,3,4,2,2,3,4,-1,5,-1,5,5,5,5,3,4,5,"I like the idea that V2G is flows to the car and back again into the energy system. This seems a highly efficient that encompasses the collective. That one may need a car to get from A to B, but it is less harsh to the environment and it is fed back. It feels like it serves both the Earth and driver.",Money! Being able to afford V2G in the first place. I would also be curious at how many miles the charged cars could travel and how long they take to regain charge. And at what points one could do this away home.,1,,3,1,,3,,2,1,,1,,2,,2,1,,1500,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,5,-1,-1,-1,-1,-1,-1,2,2,1,2,5,4,10,5,9,38,,29,4,14,30,20,24,15,19,78,48,16,49,20,67,391,51,80,,,,,,,,4,45,67,79,1212,,2022-03-14 23:06:10,1,0,33,33,0,0,0.76,1,3,prolific,1,1.0,1.0,0.0,2.0,,,no_charger
2022-03-14 22:45:59,2,3,1,,1,,3,,2,1,2,1,1,2,1,,,,,2,2,2,1,1,1,1,2,4,5,4,5,4,1,2,4,5,1,-1,4,4,4,4,-1,4,4,2,2,4,5,4,5,4,5,4,5,5,4,5,5,"Knowing I am helping to ensure a stable electricity network, and also the ability to save in my bills","If I were to go to use my car and it wasn't charged as much as it should have been, that would be concerning ",1,,1,1,,9,,2,1,,1,,3,,3,1,,2000,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,4,2,2,2,2,2,2,4,5,5,5,1,2,2,1,6,28,,18,2,17,36,20,32,15,14,33,31,7,20,20,29,74,36,63,,,,,,,,2,21,17,28,572,,2022-03-14 22:55:31,1,0,33,33,0,0,1.36,27,5,prolific,2,1.0,1.0,1.0,3.0,ICEV,,no_charger
2022-03-14 22:46:09,2,2,1,,1,,1,,2,2,1,1,1,2,1,,,,,2,2,2,1,3,2,2,2,5,5,2,5,2,2,2,3,5,5,-1,4,3,3,4,2,2,4,3,3,4,4,4,5,3,4,2,4,5,5,5,5,Powering your own home in emergency,Reduction in battery integrity ,1,,4,2,,10,,2,1,,1,,5,,1,1,,12000,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,-1,-1,-1,1,-1,2,3,1,1,2,1,4,8,9,19,30,,22,7,11,25,24,27,13,19,74,49,15,46,24,46,83,41,50,,,,,,,,8,25,44,41,760,,2022-03-14 22:58:49,1,0,33,33,0,0,0.81,1,3,prolific,1,1.0,1.0,1.0,3.0,ICEV,,no_charger
2022-03-14 22:46:10,4,2,1,,1,,1,,1,2,1,1,1,1,1,,,,,2,2,2,1,1,1,1,2,4,5,3,5,2,4,4,3,4,4,-1,4,3,5,5,5,4,5,3,4,4,5,4,5,4,5,3,4,5,3,5,5,The ability to charge the ev when electricity tariffs are lowest,Having no control and risking the EV being out of charge when I need it,1,,4,1,,9,,3,1,,1,,4,,1,1,,6000,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,5,1,-1,1,1,1,1,3,3,3,3,1,4,10,6,59,28,,20,4,20,33,31,33,18,16,50,39,12,22,15,39,84,44,77,,,,,,,,5,28,43,34,770,,2022-03-14 22:59:01,1,0,33,33,0,0,0.84,1,5,prolific,2,1.0,1.0,1.0,3.0,ICEV,,no_charger
2022-03-14 22:46:16,1,1,1,,1,,5,,-1,1,1,1,1,1,1,,,,,2,2,2,1,1,1,1,2,4,4,2,5,1,4,1,5,5,3,-1,5,3,-1,-1,-1,4,5,-1,4,3,4,5,5,-1,4,3,4,5,5,4,4,"That it could provide my home with power in an emergency.
That it could save me money by allowing me to sell power back at peak times.
That it could help the grid stay stable by drawing power when there is surplus, ie not at peak times.",I am an elderly person and a bit of a technophobe so I worry that the app wouldn't work or something would go wrong with the process and I would be left with an unpowered car and no way to sort the problem when I have an important journey to make.  It could be really stressful for me!,3,Small town,5,1,,9,,2,1,,1,,4,,2,2,,,1,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,5,-1,-1,-1,1,-1,1,2,1,4,1,1,-1,12,11,19,50,,42,10,43,91,79,83,75,24,171,86,16,54,66,87,280,176,77,,,,,,,,5,34,71,56,1718,,2022-03-14 23:14:54,1,0,33,33,1,1,0.46,0,1,prolific,1,1.0,1.0,1.0,3.0,ICEV,,no_charger
2022-03-14 22:46:30,2,2,1,,1,,2,,-1,1,1,1,1,1,1,,,,,2,1,2,2,2,2,1,2,2,4,2,4,2,5,2,4,5,3,-1,4,3,4,2,-1,3,4,4,4,-1,5,4,5,4,-1,4,4,5,5,4,3,Selling charge back to the grid ,In sure if my car would be charged enough when I want to use it ,2,,2,1,,9,,2,2,,1,,5,,2,2,,5000,1,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,5,-1,-1,-1,1,-1,1,2,2,2,-1,1,4,17,6,8,18,,56,3,9,18,22,15,12,18,37,26,10,17,13,33,44,29,45,,12,,,,,,6,14,21,24,533,,2022-03-14 22:55:24,1,0,33,33,0,0,1.18,14,6,prolific,1,1.0,1.0,1.0,3.0,ICEV,,no_charger
2022-03-14 22:46:33,3,3,1,,1,,1,,-1,1,1,1,1,1,1,,,,,3,2,2,2,2,2,2,1,3,4,2,3,3,3,3,4,4,4,-1,4,4,3,4,3,3,3,4,3,3,4,3,5,3,3,3,4,4,4,3,4,Dont know ,Not sure,2,,2,1,,9,,2,1,,1,,5,,2,1,,,5,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,1,1,1,1,1,1,2,2,2,2,1,2,5,3,11,15,,12,3,7,10,6,17,12,22,29,19,10,21,12,17,52,23,56,,,,,,,,2,13,16,21,414,,2022-03-14 22:53:28,1,0,33,33,1,1,1.61,31,5,prolific,1,1.0,1.0,1.0,3.0,,,no_charger
2022-03-14 22:46:37,3,1,1,,1,,1,,-1,1,1,1,1,1,1,,,,,2,2,2,1,1,1,1,2,4,5,2,4,3,2,3,5,5,4,-1,4,4,4,4,-1,3,-1,4,3,3,4,3,5,-1,4,2,4,5,3,5,5,very controllable,battery may not be charged when it is needed,2,,4,1,,10,,3,2,,1,,5,,1,2,,12000,1,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,1,1,1,1,1,1,4,4,4,4,1,3,10,7,11,20,,14,3,9,18,17,21,17,17,33,31,9,18,13,32,69,42,70,,6,,,,,,3,20,21,25,556,,2022-03-14 22:55:53,1,0,33,33,0,0,1.16,10,5,prolific,1,1.0,1.0,1.0,3.0,ICEV,,no_charger
2022-03-14 22:46:38,3,2,1,,1,,1,,1,2,1,1,1,1,1,,,,,2,2,2,1,1,1,1,2,2,5,4,4,1,2,4,5,5,4,-1,4,3,4,4,3,4,5,3,3,2,5,5,5,4,5,4,5,5,3,4,5,Using it as back up supply if my house loses electricity & cheaper charging.,The initial cost,1,,2,1,,10,,3,1,,1,,4,,2,2,,8000,5,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,-1,1,2,1,2,4,4,4,4,1,2,7,2,20,26,,33,4,13,21,18,32,12,20,40,35,17,19,16,39,59,41,58,,,,,,,,4,15,32,28,611,,2022-03-14 22:56:49,1,0,33,33,0,0,1.07,7,3,prolific,2,1.0,1.0,1.0,3.0,,,no_charger
2022-03-14 22:46:50,3,1,1,,1,,1,,1,2,1,1,1,1,1,,,,,3,2,2,2,1,1,1,2,4,5,4,5,2,3,4,5,5,4,-1,4,2,4,4,4,3,4,4,5,5,4,4,5,-1,4,4,4,5,5,5,5,Definitely by choosing when it is charging compared to it just being permanently on. To avoid peak times and higher costs and it charge when I wanted it to ,Reduced battery life from the stopping and starting of charging ,2,,2,1,,9,,2,2,,1,,4,,2,1,,6000,5,,,,,,1,1,1,,3,,3,1,,7000,5,,,,,,1,,,,,,,,,,,,,,,,,,3,4,1,1,-1,1,1,-1,1,4,4,4,5,1,3,3,2,7,15,,58,2,11,26,8,13,10,10,38,22,15,15,11,28,85,20,45,,3,26,,,,,3,13,19,25,533,,2022-03-14 22:55:43,1,0,33,33,0,0,1.54,29,4,prolific,1,1.0,1.0,1.0,3.0,,,no_charger
2022-03-14 22:47:07,2,2,1,,1,,4,,2,2,2,1,1,1,1,,,,,1,1,2,1,1,1,1,2,4,4,3,3,2,1,3,5,4,3,-1,3,4,4,4,-1,2,3,4,5,4,4,1,5,4,4,3,4,5,4,4,4,To have a smarter charging system that can also discharge power if required,I would prefer the Smart Charging alternative. I would have concerns about the battery life given the recharging and discharging,1,,2,1,,9,,1,1,,1,,4,,3,1,,4000,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,4,-1,-1,2,2,-1,1,2,4,3,3,1,2,9,5,12,32,,18,6,25,37,25,30,13,12,50,37,18,29,16,42,115,30,53,,,,,,,,5,18,55,37,729,,2022-03-14 22:59:16,1,0,33,33,0,0,0.89,2,3,prolific,2,1.0,1.0,1.0,3.0,ICEV,,no_charger
2022-03-14 22:47:09,3,3,1,,1,,1,,-1,1,1,1,1,1,1,,,,,2,2,2,1,1,1,1,2,4,4,2,4,3,2,4,5,5,5,-1,3,3,4,4,2,-1,4,2,4,5,3,1,5,3,5,4,4,4,5,4,3,It could reduce my energy bills,Not having the ability to produce my own electricity ,2,,4,1,,2,,3,2,,3,,2,,2,2,,12000,1,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,5,-1,-1,1,1,-1,1,2,2,2,4,1,4,10,7,19,29,,20,3,12,49,49,23,12,16,58,38,11,25,21,58,78,43,68,,9,,,,,,4,31,44,34,771,,2022-03-14 23:00:00,1,0,33,33,0,0,0.86,2,3,prolific,1,1.0,1.0,1.0,3.0,ICEV,,no_charger
2022-03-14 22:47:21,3,1,1,,3,,1,,-1,1,1,1,1,1,1,1,,-1,,1,1,2,1,1,2,1,1,4,5,3,4,2,4,4,3,5,4,-1,4,4,4,4,4,4,4,3,3,2,4,4,5,4,5,3,4,5,4,5,5,Being able to sell back to the grid and charge during quieter times. ,Risk of not having a full charge before leaving or having complete control of charging ,1,,1,1,,8,,2,1,,4,Finance ,3,,1,2,,8000,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,5,-1,-1,-1,-1,-1,-1,2,4,2,4,1,4,4,4,13,24,10,25,7,13,16,22,13,12,18,41,64,17,24,16,30,60,34,152,,,,,,,,8,22,26,29,704,,2022-03-14 22:59:05,1,0,33,33,0,0,1.04,8,6,prolific,1,1.0,1.0,1.0,3.0,Hybrid,,uc
2022-03-14 22:47:24,3,1,1,,1,,1,,-1,1,1,1,1,1,1,,,,,1,1,2,1,3,2,2,2,4,2,3,3,1,2,5,4,5,4,-1,4,4,4,4,5,2,4,5,4,5,4,2,5,3,5,2,3,4,5,2,5,"It is good for the planet, thats about it I think",Not having ful control over my charging,2,,2,2,,3,,2,2,,1,,3,,1,1,,9000,1,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,1,1,1,1,1,1,5,4,2,4,1,3,9,7,14,20,,139,4,24,32,29,46,12,30,103,20,19,37,9,170,67,21,46,,5,,,,,,3,12,22,34,814,,2022-03-14 23:02:58,1,0,33,33,0,0,0.97,8,4,prolific,2,1.0,1.0,1.0,3.0,ICEV,,no_charger
2022-03-14 22:47:32,3,1,1,,1,,5,,-1,1,1,1,1,1,1,,,,,1,2,1,1,1,1,1,2,3,3,3,3,3,3,4,4,4,4,4,4,4,3,3,3,-1,3,5,4,4,4,4,5,-1,5,1,4,5,4,5,5,Maybe saving money on my bills ,Not enough power for long journeys ,2,,3,1,,8,,1,1,,1,,1,,3,1,,8000,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,-1,-1,2,2,2,2,2,3,2,4,1,4,4,3,11,15,,19,2,6,4,3,5,4,12,20,17,18,21,11,46,88,41,85,,,,,,,,6,21,34,40,536,,2022-03-14 22:56:28,1,0,33,33,0,0,1.57,49,3,prolific,1,0.0,1.0,1.0,2.0,Hybrid,,no_charger
